138,0.000024,5666886.000000
139,0.000025,5601224.500000
140,0.000010,13650546.000000
141,0.000024,5882844.000000
142,0.000024,5815858.500000
143,0.000025,5751287.000000
144,0.000010,13931889.000000
145,0.000024,6029607.500000
146,0.000024,5960156.500000
147,0.000025,5896983.500000
148,0.000010,14208910.000000
149,0.000024,6175398.000000
150,0.000025,6095578.500000
151,0.000025,6034207.000000
152,0.000010,14481707.000000
153,0.000024,6311881.000000
154,0.000025,6237848.500000
155,0.000025,6170382.000000
156,0.000011,14772727.000000
157,0.000024,6464097.000000
158,0.000025,6383322.500000
159,0.000025,6317546.000000
160,0.000011,15015015.000000
161,0.000024,6602690.500000
162,0.000025,6523840.500000
163,0.000025,6451868.000000
164,0.000011,15275708.000000
165,0.000024,6744604.500000
166,0.000025,6663455.500000
167,0.000025,6585173.500000
168,0.000011,15555555.000000
169,0.000025,6885593.000000
170,0.000025,6802177.000000
171,0.000025,6717473.500000
172,0.000011,15785609.000000
173,0.000025,7034808.500000
174,0.000025,6935587.000000
175,0.000026,6857366.500000
176,0.000011,16081870.000000
177,0.000025,7160194.000000
178,0.000025,7081477.000000
179,0.000026,6992188.000000
180,0.000011,16304347.000000
181,0.000025,7303099.000000
182,0.000025,7208491.500000
183,0.000026,7121731.000000
184,0.000011,16522988.000000
185,0.000025,7435691.500000
186,0.000025,7352941.000000
187,0.000026,7259316.500000
188,0.000011,16785714.000000
189,0.000025,7572115.500000
190,0.000025,7482672.000000
191,0.000026,7382498.500000
192,0.000011,16997166.000000
193,0.000025,7712595.500000
194,0.000026,7601880.500000
195,0.000026,7532447.500000
196,0.000011,17205056.000000
197,0.000025,7842356.500000
198,0.000026,7753759.000000
199,0.000026,7649138.500000
200,0.000011,17458100.000000
201,0.000025,8001592.500000
202,0.000026,7880774.000000
203,0.000026,7783742.500000
204,0.000012,17659278.000000
205,0.000025,8119455.000000
206,0.000026,8006840.500000
207,0.000026,7917686.500000
208,0.000012,17906336.000000
209,0.000025,8246528.000000
210,0.000026,8142059.500000
211,0.000026,8041158.500000
212,0.000012,18101094.000000
213,0.000025,8383186.000000
214,0.000026,8256172.500000
215,0.000026,8173662.500000
216,0.000012,18342392.000000
217,0.000026,8497807.000000
218,0.000026,8410494.000000
219,0.000026,8295455.000000
220,0.000012,18581082.000000
221,0.000026,8643617.000000
222,0.000026,8522727.000000
223,0.000026,8416365.000000
224,0.000012,18817204.000000
225,0.000026,8767145.000000
226,0.000026,8655024.000000
227,0.000027,8546687.000000
228,0.000012,18949468.000000
229,0.000026,8900808.000000
230,0.000026,8775946.000000
231,0.000027,8676382.000000
232,0.000012,19179894.000000
233,0.000026,9011448.000000
234,0.000026,8906821.000000
235,0.000027,8794910.000000
236,0.000012,19356956.000000
237,0.000026,9132244.000000
238,0.000026,9037060.000000
239,0.000027,8901967.000000
240,0.000012,19582244.000000
241,0.000026,9263530.000000
242,0.000026,9166667.000000
243,0.000027,9050954.000000
244,0.000012,19753886.000000
245,0.000026,9394172.000000
246,0.000027,9273220.000000
247,0.000027,9167161.000000
248,0.000012,19974228.000000
249,0.000026,9524174.000000
250,0.000027,9412651.000000
251,0.000027,9282545.000000
252,0.000012,20192308.000000
253,0.000026,9641768.000000
254,0.000027,9528812.000000
255,0.000027,9408206.000000
256,0.000013,20356234.000000
257,0.000026,9770378.000000
258,0.000027,9655688.000000
259,0.000027,9510869.000000
260,0.000013,20517678.000000
261,0.000026,9886364.000000
262,0.000027,9770286.000000
263,0.000027,9646420.000000
264,0.000013,20728644.000000
265,0.000026,10025726.000000
266,0.000027,9895834.000000
267,0.000027,9747372.000000
268,0.000013,20989974.000000
269,0.000027,10140229.000000
270,0.000027,9997038.000000
271,0.000027,9881855.000000
272,0.000013,21091812.000000
273,0.000027,10241597.000000
274,0.000027,10121159.000000
275,0.000027,10004365.000000
276,0.000013,21243842.000000
277,0.000027,10379197.000000
278,0.000027,10244693.000000
279,0.000028,10102839.000000
280,0.000013,21446078.000000
281,0.000027,10503887.000000
282,0.000027,10355464.000000
283,0.000028,10235822.000000
284,0.000013,21593676.000000
285,0.000027,10602679.000000
286,0.000027,10465457.000000
287,0.000028,10332662.000000
288,0.000013,21791768.000000
289,0.000027,10725950.000000
290,0.000027,10587033.000000
291,0.000028,10452586.000000
292,0.000013,21987952.000000
293,0.000027,10835799.000000
294,0.000027,10695576.000000
295,0.000028,10559851.000000
296,0.000013,22129186.000000
297,0.000027,10957793.000000
298,0.000028,10815912.000000
299,0.000028,10690789.000000
300,0.000013,22321428.000000
301,0.000027,11066177.000000
302,0.000028,10910405.000000
303,0.000028,10796750.000000
304,0.000014,22511848.000000
305,0.000027,11186913.000000
306,0.000028,11042148.000000
307,0.000028,10914391.000000
308,0.000014,22593896.000000
309,0.000027,11293860.000000
310,0.000028,11147872.000000
311,0.000028,11018991.000000
312,0.000014,22727272.000000
313,0.000027,11413360.000000
314,0.000028,11252867.000000
315,0.000028,11122882.000000
316,0.000014,22965118.000000
317,0.000027,11532305.000000
318,0.000028,11370137.000000
319,0.000028,11238726.000000
320,0.000014,23094688.000000
321,0.000028,11637181.000000
322,0.000028,11500000.000000
323,0.000028,11354049.000000
324,0.000014,23275862.000000
325,0.000028,11741329.000000
326,0.000028,11589875.000000
327,0.000029,11455998.000000
328,0.000014,23401826.000000
329,0.000028,11858419.000000
330,0.000028,11705448.000000
331,0.000029,11557262.000000
332,0.000014,23526078.000000
333,0.000028,11961207.000000
334,0.000028,11807127.000000
335,0.000029,11670847.000000
336,0.000014,23755656.000000
337,0.000028,12077122.000000
338,0.000028,11921557.000000
339,0.000029,11770834.000000
340,0.000014,23876404.000000
341,0.000028,12178571.000000
342,0.000028,12049042.000000
343,0.000029,11870155.000000
344,0.000014,23995536.000000
345,0.000028,12293330.000000
346,0.000029,12135242.000000
347,0.000029,11982044.000000
348,0.000014,24166668.000000
349,0.000028,12393466.000000
350,0.000029,12248040.000000
351,0.000029,12093440.000000
352,0.000014,24282562.000000
353,0.000028,12507086.000000
354,0.000029,12346540.000000
355,0.000029,12190934.000000
356,0.000015,24504406.000000
357,0.000028,12620193.000000
358,0.000029,12444383.000000
359,0.000029,12287787.000000
360,0.000015,24563320.000000
361,0.000028,12718433.000000
362,0.000029,12555494.000000
363,0.000029,12397541.000000
364,0.000015,24674622.000000
365,0.000028,12816011.000000
366,0.000029,12652102.000000
367,0.000029,12506815.000000
368,0.000015,24891774.000000
369,0.000029,12927410.000000
370,0.000029,12762142.000000
371,0.000029,12615615.000000
372,0.000015,25000000.000000
373,0.000029,13023743.000000
374,0.000029,12871696.000000
375,0.000030,12710141.000000
376,0.000015,25053306.000000
377,0.000029,13134058.000000
378,0.000029,12952302.000000
379,0.000030,12804054.000000
380,0.000015,25212314.000000
381,0.000029,13243882.000000
382,0.000029,13060722.000000
383,0.000030,12897360.000000
384,0.000015,25369978.000000
385,0.000029,13338414.000000
386,0.000029,13168668.000000
387,0.000030,13004032.000000
388,0.000015,25526316.000000
389,0.000029,13432320.000000
390,0.000029,13261697.000000
391,0.000030,13110247.000000
392,0.000015,25627614.000000
393,0.000029,13540519.000000
394,0.000029,13368621.000000
395,0.000030,13201872.000000
396,0.000015,25727652.000000
397,0.000029,13633242.000000
398,0.000030,13475082.000000
399,0.000030,13307097.000000
400,0.000015,25879916.000000
401,0.000029,13725356.000000
402,0.000030,13566415.000000
403,0.000030,13411874.000000
404,0.000016,26030928.000000
405,0.000029,13862267.000000
406,0.000030,13657159.000000
407,0.000030,13501858.000000
408,0.000016,26180696.000000
409,0.000029,13922930.000000
410,0.000030,13747318.000000
411,0.000030,13576903.000000
412,0.000016,26275510.000000
413,0.000029,14028532.000000
414,0.000030,13881438.000000
415,0.000030,13680116.000000
416,0.000016,26315790.000000
417,0.000030,14133677.000000
418,0.000030,13955662.000000
419,0.000030,13811973.000000
420,0.000016,26568826.000000
421,0.000030,14238366.000000
422,0.000030,14029255.000000
423,0.000030,13885242.000000
424,0.000016,26606424.000000
425,0.000030,14311692.000000
426,0.000030,14162234.000000
427,0.000031,13987159.000000
428,0.000016,26643428.000000
429,0.000030,14446390.000000
430,0.000030,14264862.000000
431,0.000031,14059238.000000
432,0.000016,26785714.000000
433,0.000030,14518509.000000
434,0.000030,14336681.000000
435,0.000031,14160157.000000
436,0.000016,27033730.000000
437,0.000030,14621252.000000
438,0.000030,14438291.000000
439,0.000031,14231068.000000
440,0.000016,27173914.000000
441,0.000030,14692165.000000
442,0.000030,14539473.000000
443,0.000031,14360736.000000
444,0.000016,27099610.000000
445,0.000030,14793883.000000
446,0.000031,14609538.000000
447,0.000031,14460403.000000
448,0.000016,27343750.000000
449,0.000030,14895170.000000
450,0.000031,14740566.000000
451,0.000031,14529640.000000
452,0.000017,27374034.000000
453,0.000030,14996027.000000
454,0.000031,14809499.000000
455,0.000031,14628344.000000
456,0.000017,27509654.000000
457,0.000030,15064610.000000
458,0.000031,14877859.000000
459,0.000031,14696465.000000
460,0.000017,27644230.000000
461,0.000030,15164473.000000
462,0.000031,15007797.000000
463,0.000031,14824539.000000
464,0.000017,27671758.000000
465,0.000031,15231918.000000
466,0.000031,15075052.000000
467,0.000031,14891582.000000
468,0.000017,27804182.000000
469,0.000031,15330805.000000
470,0.000031,15173037.000000
471,0.000031,14988543.000000
472,0.000017,27935606.000000
473,0.000031,15429280.000000
474,0.000031,15270619.000000
475,0.000031,15085111.000000
476,0.000017,28066036.000000
477,0.000031,15559760.000000
478,0.000031,15336242.000000
479,0.000032,15150557.000000
480,0.000017,28195488.000000
481,0.000031,15625001.000000
482,0.000031,15432889.000000
483,0.000032,15246212.000000
484,0.000017,28218282.000000
485,0.000031,15722250.000000
486,0.000031,15529141.000000
487,0.000032,15341482.000000
488,0.000017,28345726.000000
489,0.000031,15786415.000000
490,0.000031,15625000.000000
491,0.000032,15436369.000000
492,0.000017,28472224.000000
493,0.000031,15882732.000000
494,0.000031,15688515.000000
495,0.000032,15499749.000000
496,0.000017,28597786.000000
497,0.000031,15978653.000000
498,0.000032,15751518.000000
499,0.000032,15593750.000000
500,0.000017,28617214.000000
501,0.000031,16041239.000000
502,0.000032,15845960.000000
503,0.000032,15687376.000000
504,0.000018,28740876.000000
505,0.000031,16136247.000000
506,0.000032,15972222.000000
507,0.000032,15780628.000000
508,0.000018,28759058.000000
509,0.000031,16264059.000000
510,0.000032,16033703.000000
511,0.000032,15842013.000000
512,0.000018,28985506.000000
513,0.000031,16325101.000000
514,0.000032,16094689.000000
515,0.000032,15966021.000000
516,0.000022,23995536.000000
517,0.000036,14425223.000000
518,0.000036,14274691.000000
519,0.000037,14127831.000000
520,0.000022,24109792.000000
521,0.000036,14485099.000000
522,0.000036,14359595.000000
523,0.000037,14211956.000000
524,0.000022,24223372.000000
525,0.000036,14570383.000000
526,0.000036,14418860.000000
527,0.000037,14271013.000000
528,0.000022,24264706.000000
529,0.000036,14655363.000000
530,0.000037,14477710.000000
531,0.000037,14354456.000000
532,0.000022,24376832.000000
533,0.000036,14740044.000000
534,0.000037,14586976.000000
535,0.000037,14437609.000000
536,0.000022,24488302.000000
537,0.000036,14798280.000000
538,0.000037,14670593.000000
539,0.000037,14520474.000000
540,0.000022,24671052.000000
541,0.000036,14882262.000000
542,0.000037,14728261.000000
543,0.000037,14603055.000000
544,0.000022,24637680.000000
545,0.000036,14965949.000000
546,0.000037,14811197.000000
547,0.000037,14685353.000000
548,0.000022,24747112.000000
549,0.000037,15022986.000000
550,0.000037,14893847.000000
551,0.000037,14742080.000000
552,0.000022,24927748.000000
553,0.000037,15132443.000000
554,0.000037,14950346.000000
555,0.000038,14798422.000000
556,0.000022,25036024.000000
557,0.000037,15188699.000000
558,0.000037,15032327.000000
559,0.000038,14879685.000000
560,0.000022,25071632.000000
561,0.000037,15271123.000000
562,0.000037,15088059.000000
563,0.000038,14960672.000000
564,0.000022,25178572.000000
565,0.000037,15326605.000000
566,0.000037,15195447.000000
567,0.000038,15041383.000000
568,0.000023,25213068.000000
569,0.000037,15435112.000000
570,0.000037,15276586.000000
571,0.000038,15096235.000000
572,0.000023,25318696.000000
573,0.000037,15489836.000000
574,0.000037,15331198.000000
575,0.000038,15176308.000000
576,0.000023,25423730.000000
577,0.000037,15571029.000000
578,0.000037,15438035.000000
579,0.000038,15256113.000000
580,0.000023,25528170.000000
581,0.000037,15625000.000000
582,0.000038,15465562.000000
583,0.000038,15335649.000000
584,0.000023,25632022.000000
585,0.000037,15705542.000000
586,0.000038,15571854.000000
587,0.000038,15414916.000000
588,0.000023,25663408.000000
589,0.000037,15785805.000000
590,0.000038,15651527.000000
591,0.000038,15467965.000000
592,0.000023,25766016.000000
593,0.000037,15865796.000000
594,0.000038,15704315.000000
595,0.000038,15546614.000000
596,0.000023,25868056.000000
597,0.000038,15918302.000000
598,0.000038,15756746.000000
599,0.000038,15624999.000000
600,0.000023,25897792.000000
601,0.000038,15997658.000000
602,0.000038,15835438.000000
603,0.000038,15703124.000000
604,0.000023,25998622.000000
605,0.000038,16076744.000000
606,0.000038,15913865.000000
607,0.000039,15754776.000000
608,0.000023,26098900.000000
609,0.000038,16183036.000000
610,0.000038,15992030.000000
611,0.000039,15832297.000000
612,0.000023,26198630.000000
613,0.000038,16206641.000000
614,0.000038,16069933.000000
615,0.000039,15909562.000000
616,0.000023,26226158.000000
617,0.000038,16312394.000000
618,0.000038,16147576.000000
619,0.000039,15986570.000000
620,0.000024,26324728.000000
621,0.000038,16362775.000000
622,0.000038,16197916.000000
623,0.000039,16063325.000000
624,0.000024,26422764.000000
625,0.000038,16440447.000000
626,0.000038,16274960.000000
627,0.000039,16113281.000000
628,0.000024,26520272.000000
629,0.000038,16490142.000000
630,0.000039,16324627.000000
631,0.000039,16189450.000000
632,0.000024,26545698.000000
633,0.000038,16567211.000000
634,0.000039,16401077.000000
635,0.000039,16238747.000000
636,0.000024,26713708.000000
637,0.000038,16644022.000000
638,0.000039,16477272.000000
639,0.000039,16314338.000000
640,0.000024,26737968.000000
641,0.000038,16720575.000000
642,0.000039,16580578.000000
643,0.000039,16389682.000000
644,0.000024,26833332.000000
645,0.000038,16796874.000000
646,0.000039,16628913.000000
647,0.000039,16464779.000000
648,0.000024,26856764.000000
649,0.000038,16872922.000000
650,0.000039,16704359.000000
651,0.000039,16512785.000000
652,0.000024,26951058.000000
653,0.000039,16920606.000000
654,0.000039,16752050.000000
655,0.000039,16587319.000000
656,0.000024,27044854.000000
657,0.000039,16996068.000000
658,0.000039,16854508.000000
659,0.000040,16661610.000000
660,0.000024,27138156.000000
661,0.000039,17071280.000000
662,0.000039,16873980.000000
663,0.000040,16735663.000000
664,0.000024,27230972.000000
665,0.000039,17146246.000000
666,0.000039,16948288.000000
667,0.000040,16809476.000000
668,0.000025,27251958.000000
669,0.000039,17192640.000000
670,0.000039,17022356.000000
671,0.000040,16883050.000000
672,0.000025,27343750.000000
673,0.000039,17267036.000000
674,0.000039,17096186.000000
675,0.000040,16929174.000000
676,0.000025,27435066.000000
677,0.000039,17369664.000000
678,0.000039,17169774.000000
679,0.000040,17029494.000000
680,0.000025,27454780.000000
681,0.000039,17386642.000000
682,0.000040,17243122.000000
683,0.000040,17047724.000000
684,0.000025,27616280.000000
685,0.000039,17460236.000000
686,0.000040,17288308.000000
687,0.000040,17147564.000000
688,0.000025,27564102.000000
689,0.000039,17533590.000000
690,0.000040,17361110.000000
691,0.000040,17192476.000000
692,0.000025,27724360.000000
693,0.000039,17578126.000000
694,0.000040,17433682.000000
695,0.000040,17237102.000000
696,0.000025,27813298.000000
697,0.000039,17650934.000000
698,0.000040,17506020.000000
699,0.000040,17336308.000000
700,0.000025,27830790.000000
701,0.000040,17723504.000000
702,0.000040,17550000.000000
703,0.000040,17380342.000000
704,0.000025,27918780.000000
705,0.000040,17824636.000000
706,0.000040,17621806.000000
707,0.000040,17479234.000000
708,0.000025,28006330.000000
709,0.000040,17839170.000000
710,0.000040,17693380.000000
711,0.000041,17522674.000000
712,0.000025,28093436.000000
713,0.000040,17939814.000000
714,0.000040,17736486.000000
715,0.000041,17593504.000000
716,0.000025,28109296.000000
717,0.000040,17982544.000000
718,0.000040,17807538.000000
719,0.000041,17664110.000000
720,0.000026,28195488.000000
721,0.000040,18053886.000000
722,0.000040,17878368.000000
723,0.000041,17706700.000000
724,0.000026,28281252.000000
725,0.000040,18096048.000000
726,0.000040,17977418.000000
727,0.000041,17776802.000000
728,0.000026,28366584.000000
729,0.000040,18195888.000000
730,0.000041,17990930.000000
731,0.000041,17846680.000000
732,0.000026,28380894.000000
733,0.000040,18208466.000000
734,0.000041,18061024.000000
735,0.000041,17888436.000000
736,0.000026,28465348.000000
737,0.000040,18307830.000000
738,0.000041,18102432.000000
739,0.000041,17957814.000000
740,0.000026,28479064.000000
741,0.000040,18348852.000000
742,0.000041,18172022.000000
743,0.000041,17999032.000000
744,0.000026,28562652.000000
745,0.000040,18418712.000000
746,0.000041,18241394.000000
747,0.000041,18095930.000000
748,0.000026,28645832.000000
749,0.000041,18488348.000000
750,0.000041,18310546.000000
751,0.000041,18164668.000000
752,0.000026,28728606.000000
753,0.000041,18557768.000000
754,0.000041,18350858.000000
755,0.000041,18205054.000000
756,0.000026,28740878.000000
757,0.000041,18597680.000000
758,0.000041,18476990.000000
759,0.000042,18273304.000000
760,0.000026,28822816.000000
761,0.000041,18666600.000000
762,0.000041,18487966.000000
763,0.000042,18341346.000000
764,0.000026,28904358.000000
765,0.000041,18735306.000000
766,0.000041,18585016.000000
767,0.000042,18380942.000000
768,0.000026,28985508.000000
769,0.000041,18803796.000000
770,0.000041,18624226.000000
771,0.000042,18476802.000000
772,0.000027,29066266.000000
773,0.000041,18842630.000000
774,0.000041,18692040.000000
775,0.000042,18487596.000000
776,0.000027,29076738.000000
777,0.000041,18940134.000000
778,0.000042,18730740.000000
779,0.000042,18583016.000000
780,0.000027,29226620.000000
781,0.000041,18948952.000000
782,0.000042,18798076.000000
783,0.000042,18621576.000000
784,0.000027,29166668.000000
785,0.000041,19046002.000000
786,0.000042,18865208.000000
787,0.000042,18688260.000000
788,0.000027,29245842.000000
789,0.000041,19113372.000000
790,0.000042,18961214.000000
791,0.000042,18754742.000000
792,0.000027,29394298.000000
793,0.000041,19150890.000000
794,0.000042,18969802.000000
795,0.000042,18821022.000000
796,0.000027,29472748.000000
797,0.000041,19217786.000000
798,0.000042,19036260.000000
799,0.000042,18858572.000000
800,0.000027,29411764.000000
801,0.000042,19284476.000000
802,0.000042,19073440.000000
803,0.000042,18924398.000000
804,0.000027,29558824.000000
805,0.000042,19321236.000000
806,0.000042,19139438.000000
807,0.000042,18990024.000000
808,0.000027,29566744.000000
809,0.000042,19387460.000000
810,0.000042,19205234.000000
811,0.000043,19055450.000000
812,0.000027,29643692.000000
813,0.000042,19453484.000000
814,0.000042,19300076.000000
815,0.000043,19092016.000000
816,0.000027,29720278.000000
817,0.000042,19519306.000000
818,0.000042,19307024.000000
819,0.000043,19156998.000000
820,0.000028,29796514.000000
821,0.000042,19555068.000000
822,0.000042,19401436.000000
823,0.000043,19193098.000000
824,0.000028,29941862.000000
825,0.000042,19650344.000000
826,0.000042,19437124.000000
827,0.000043,19286382.000000
828,0.000028,29947916.000000
829,0.000042,19625946.000000
830,0.000042,19531250.000000
831,0.000043,19321986.000000
832,0.000028,29953918.000000
833,0.000042,19720644.000000
834,0.000043,19507858.000000
835,0.000043,19357380.000000
836,0.000028,29959862.000000
837,0.000042,19815340.000000
838,0.000043,19660286.000000
839,0.000043,19450110.000000
840,0.000028,30103212.000000
841,0.000042,19849886.000000
842,0.000043,19636196.000000
843,0.000043,19485022.000000
844,0.000028,30108448.000000
845,0.000042,19944298.000000
846,0.000043,19729478.000000
847,0.000043,19577478.000000
848,0.000028,30113636.000000
849,0.000042,19978352.000000
850,0.000043,19822762.000000
851,0.000043,19611910.000000
852,0.000028,30255682.000000
853,0.000042,20072478.000000
854,0.000043,19856770.000000
855,0.000043,19704094.000000
856,0.000028,30260182.000000
857,0.000043,20106044.000000
858,0.000043,19890578.000000
859,0.000044,19738052.000000
860,0.000028,30401584.000000
861,0.000043,20139408.000000
862,0.000043,19983308.000000
863,0.000044,19771810.000000
864,0.000028,30405406.000000
865,0.000043,20232970.000000
866,0.000043,20016642.000000
867,0.000044,19863452.000000
868,0.000028,30546172.000000
869,0.000043,20265860.000000
870,0.000043,20049778.000000
871,0.000044,19896746.000000
872,0.000029,30412946.000000
873,0.000043,20298550.000000
874,0.000043,20141962.000000
875,0.000044,19988120.000000
876,0.000029,30552454.000000
877,0.000043,20331044.000000
878,0.000044,20174634.000000
879,0.000044,19962754.000000
880,0.000029,30555556.000000
881,0.000043,20423774.000000
882,0.000044,20207112.000000
883,0.000044,20053598.000000
884,0.000029,30694446.000000
885,0.000043,20455806.000000
886,0.000044,20298754.000000
887,0.000044,20086050.000000
888,0.000029,30696904.000000
889,0.000043,20487648.000000
890,0.000044,20330774.000000
891,0.000044,20176630.000000
892,0.000029,30835178.000000
893,0.000043,20579830.000000
894,0.000044,20362610.000000
895,0.000044,20208636.000000
896,0.000029,30837004.000000
897,0.000043,20672014.000000
898,0.000044,20453718.000000
899,0.000044,20298954.000000
900,0.000029,30974670.000000
901,0.000044,20703126.000000
902,0.000044,20485102.000000
903,0.000044,20330512.000000
904,0.000029,30975876.000000
905,0.000044,20734054.000000
906,0.000044,20575944.000000
907,0.000045,20361888.000000
908,0.000029,30977076.000000
909,0.000044,20764802.000000
910,0.000044,20606882.000000
911,0.000045,20451688.000000
912,0.000029,30978260.000000
913,0.000044,20856176.000000
914,0.000044,20697462.000000
915,0.000045,20482628.000000
916,0.000029,31114128.000000
917,0.000044,20886480.000000
918,0.000044,20788042.000000
919,0.000045,20513394.000000
920,0.000029,31249998.000000
921,0.000044,20977588.000000
922,0.000044,20758286.000000
923,0.000045,20602678.000000
924,0.000030,31250000.000000
925,0.000044,21007450.000000
926,0.000044,20848344.000000
927,0.000045,20633014.000000
928,0.000030,31250000.000000
929,0.000044,21037136.000000
930,0.000045,20878232.000000
931,0.000045,20722046.000000
932,0.000030,31384698.000000
933,0.000044,21127716.000000
934,0.000045,20968030.000000
935,0.000045,20751954.000000
936,0.000030,31384120.000000
937,0.000044,21218296.000000
938,0.000045,20937500.000000
939,0.000045,20781692.000000
940,0.000030,31383546.000000
941,0.000044,21186060.000000
942,0.000045,21087034.000000
943,0.000045,20870218.000000
944,0.000030,31382978.000000
945,0.000044,21276116.000000
946,0.000045,21055912.000000
947,0.000045,20899542.000000
948,0.000030,31515958.000000
949,0.000045,21304776.000000
950,0.000045,21144944.000000
951,0.000045,20928698.000000
952,0.000030,31514830.000000
953,0.000045,21394576.000000
954,0.000045,21173650.000000
955,0.000045,21016726.000000
956,0.000030,31647246.000000
957,0.000045,21422814.000000
958,0.000045,21262428.000000
959,0.000045,21104754.000000
960,0.000030,31645570.000000
961,0.000045,21450894.000000
962,0.000045,21290722.000000
963,0.000046,21074054.000000
964,0.000030,31777426.000000
965,0.000045,21478812.000000
966,0.000045,21379248.000000
967,0.000046,21161590.000000
968,0.000030,31775210.000000
969,0.000045,21567842.000000
970,0.000045,21407134.000000
971,0.000046,21189770.000000
972,0.000031,31773012.000000
973,0.000045,21656874.000000
974,0.000045,21434860.000000
975,0.000046,21277060.000000
976,0.000031,31903766.000000
977,0.000045,21684126.000000
978,0.000045,21522888.000000
979,0.000046,21304840.000000
980,0.000031,31901042.000000
981,0.000045,21772904.000000
982,0.000046,21550210.000000
983,0.000046,21391886.000000
984,0.000031,31898340.000000
985,0.000045,21799750.000000
986,0.000046,21637990.000000
987,0.000046,21419270.000000
988,0.000031,32028008.000000
989,0.000045,21826450.000000
990,0.000046,21604400.000000
991,0.000046,21446502.000000
992,0.000031,32024794.000000
993,0.000045,21914726.000000
994,0.000046,21691690.000000
995,0.000046,21533066.000000
996,0.000031,32021606.000000
997,0.000045,21941022.000000
998,0.000046,21718314.000000
999,0.000046,21559912.000000
1000,0.000031,32150208.000000
1001,0.000045,22029050.000000
